Database	Organism name 	Length	Unpaired Bases	Paired Bases	Pseudoknotted	Pseudoknot order	RNA type	benchmark id	Genus	Core	Coreplus	Shape	Molecola se validata	Descrizione	Reference
CRW	Bacteroides fragilis NCTC 9343	77	33	44	No	0	tRNA	CRW_t_B_7010	0	(()()())	(()()())	--	No	--	--
CRW	Legionella pneumophila str. Paris	77	33	44	No	0	tRNA	CRW_t_B_7011	0	(()()())	(()()())	--	No	--	--
CRW	Legionella pneumophila str. Lens	77	33	44	No	0	tRNA	CRW_t_B_7012	0	(()()())	(()()())	--	No	--	--
CRW	Ehrlichia ruminantium str. Welgevonden	74	30	44	No	0	tRNA	CRW_t_B_7013	0	(()()())	(()()())	--	No	--	--
CRW	Chlamydophila abortus S26/3	74	30	44	No	0	tRNA	CRW_t_B_7014	0	(()()())	(()()())	--	No	--	--
CRW	Ehrlichia ruminantium str. Gardel	77	33	44	No	0	tRNA	CRW_t_B_7015	0	(()()())	(()()())	--	No	--	--
CRW	Ehrlichia ruminantium str. Welgevonden	77	33	44	No	0	tRNA	CRW_t_B_7016	0	(()()())	(()()())	--	No	--	--
CRW	Corynebacterium jeikeium K411	77	33	44	No	0	tRNA	CRW_t_B_7017	0	(()()())	(()()())	--	No	--	--
CRW	Corynebacterium jeikeium K411	74	30	44	No	0	tRNA	CRW_t_B_7018	0	(()()())	(()()())	--	No	--	--
CRW	Natronomonas pharaonis DSM 2160	73	29	44	No	0	tRNA	CRW_t_A_7019	0	(()()())	(()()())	--	No	--	--
CRW	Lactobacillus sakei subsp. sakei 23K	74	30	44	No	0	tRNA	CRW_t_B_7020	0	(()()())	(()()())	--	No	--	--
CRW	Lactobacillus sakei subsp. sakei 23K	74	30	44	No	0	tRNA	CRW_t_B_7021	0	(()()())	(()()())	--	No	--	--
CRW	Lactobacillus sakei subsp. sakei 23K	74	30	44	No	0	tRNA	CRW_t_B_7022	0	(()()())	(()()())	--	No	--	--
CRW	Ostreococcus tauri	74	30	44	No	0	tRNA	CRW_t_E_7023	0	(()()())	(()()())	--	No	--	--
CRW	Pseudoalteromonas haloplanktis TAC125	77	33	44	No	0	tRNA	CRW_t_B_7024	0	(()()())	(()()())	--	No	--	--
CRW	Pseudoalteromonas haloplanktis TAC125	77	33	44	No	0	tRNA	CRW_t_B_7025	0	(()()())	(()()())	--	No	--	--
CRW	Pseudoalteromonas haloplanktis TAC125	77	33	44	No	0	tRNA	CRW_t_B_7026	0	(()()())	(()()())	--	No	--	--
CRW	Pseudoalteromonas haloplanktis TAC125	77	33	44	No	0	tRNA	CRW_t_B_7027	0	(()()())	(()()())	--	No	--	--
CRW	Pseudoalteromonas haloplanktis TAC125	77	33	44	No	0	tRNA	CRW_t_B_7028	0	(()()())	(()()())	--	No	--	--
CRW	Pseudoalteromonas haloplanktis TAC125	77	33	44	No	0	tRNA	CRW_t_B_7029	0	(()()())	(()()())	--	No	--	--
CRW	Pseudoalteromonas haloplanktis TAC125	77	33	44	No	0	tRNA	CRW_t_B_7030	0	(()()())	(()()())	--	No	--	--
CRW	Pseudoalteromonas haloplanktis TAC125	77	33	44	No	0	tRNA	CRW_t_B_7031	0	(()()())	(()()())	--	No	--	--
CRW	Pseudoalteromonas haloplanktis TAC125	77	33	44	No	0	tRNA	CRW_t_B_7032	0	(()()())	(()()())	--	No	--	--
CRW	Pseudoalteromonas haloplanktis TAC125	77	33	44	No	0	tRNA	CRW_t_B_7033	0	(()()())	(()()())	--	No	--	--
CRW	Pseudoalteromonas haloplanktis TAC125	77	33	44	No	0	tRNA	CRW_t_B_7034	0	(()()())	(()()())	--	No	--	--
CRW	Lactobacillus delbrueckii subsp. bulgaricus ATCC 1	74	30	44	No	0	tRNA	CRW_t_B_7035	0	(()()())	(()()())	--	No	--	--
CRW	Lactobacillus delbrueckii subsp. bulgaricus ATCC 1	77	33	44	No	0	tRNA	CRW_t_B_7036	0	(()()())	(()()())	--	No	--	--
CRW	Lactobacillus delbrueckii subsp. bulgaricus ATCC 1	74	30	44	No	0	tRNA	CRW_t_B_7037	0	(()()())	(()()())	--	No	--	--
CRW	Lactobacillus delbrueckii subsp. bulgaricus ATCC 1	74	30	44	No	0	tRNA	CRW_t_B_7038	0	(()()())	(()()())	--	No	--	--
CRW	Chlamydomonas reinhardtii	74	30	44	No	0	tRNA	CRW_t_E_7039	0	(()()())	(()()())	--	No	--	--
CRW	Candidatus Kuenenia stuttgartiensis	74	30	44	No	0	tRNA	CRW_t_B_7040	0	(()()())	(()()())	--	No	--	--
CRW	Frankia alni ACN14a	75	31	44	No	0	tRNA	CRW_t_B_7041	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas	77	33	44	No	0	tRNA	CRW_t_B_7042	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas	77	33	44	No	0	tRNA	CRW_t_B_7043	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas	77	33	44	No	0	tRNA	CRW_t_B_7044	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas	77	33	44	No	0	tRNA	CRW_t_B_7045	0	(()()())	(()()())	--	No	--	--
CRW	Chlamydia trachomatis	73	31	42	No	0	tRNA	CRW_t_B_7046	0	(()()())	(()()())	--	No	--	--
CRW	Gramella forsetii KT0803	77	33	44	No	0	tRNA	CRW_t_B_7047	0	(()()())	(()()())	--	No	--	--
CRW	Haloferax volcanii	76	32	44	No	0	tRNA	CRW_t_A_7048	0	(()()())	(()()())	--	No	--	--
CRW	Methanothermus fervidus	72	28	44	No	0	tRNA	CRW_t_A_7049	0	(()()())	(()()())	--	No	--	--
CRW	Methanobacterium formicicum	74	30	44	No	0	tRNA	CRW_t_A_7050	0	(()()())	(()()())	--	No	--	--
CRW	Methanococcus vannielii	75	31	44	No	0	tRNA	CRW_t_A_7051	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli O157	77	33	44	No	0	tRNA	CRW_t_B_7052	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli	77	33	44	No	0	tRNA	CRW_t_B_7053	0	(()()())	(()()())	--	No	--	--
CRW	Lactobacillus delbrueckii	73	29	44	No	0	tRNA	CRW_t_B_7054	0	(()()())	(()()())	--	No	--	--
CRW	Mycoplasma capricolum	77	33	44	No	0	tRNA	CRW_t_B_7055	0	(()()())	(()()())	--	No	--	--
CRW	Spiroplasma melliferum	77	33	44	No	0	tRNA	CRW_t_B_7056	0	(()()())	(()()())	--	No	--	--
CRW	Euglena gracilis	73	29	44	No	0	tRNA	CRW_t_E_7057	0	(()()())	(()()())	--	No	--	--
CRW	Euglena gracilis	75	31	44	No	0	tRNA	CRW_t_E_7058	0	(()()())	(()()())	--	No	--	--
CRW	Marchantia polymorpha	74	30	44	No	0	tRNA	CRW_t_E_7059	0	(()()())	(()()())	--	No	--	--
CRW	Medicago truncatula	74	30	44	No	0	tRNA	CRW_t_E_7060	0	(()()())	(()()())	--	No	--	--
CRW	Nicotiana tabacum	74	30	44	No	0	tRNA	CRW_t_E_7061	0	(()()())	(()()())	--	No	--	--
CRW	Spinacia oleracea	74	30	44	No	0	tRNA	CRW_t_E_7062	0	(()()())	(()()())	--	No	--	--
CRW	Arabidopsis thaliana	72	28	44	No	0	tRNA	CRW_t_E_7063	0	(()()())	(()()())	--	No	--	--
CRW	Caenorhabditis elegans	72	28	44	No	0	tRNA	CRW_t_E_7064	0	(()()())	(()()())	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_7065	0	(()()())	(()()())	--	No	--	--
CRW	Oryctolagus cuniculus	76	32	44	No	0	tRNA	CRW_t_E_7066	0	(()()())	(()()())	--	No	--	--
CRW	Rattus norvegicus	72	28	44	No	0	tRNA	CRW_t_E_7067	0	(()()())	(()()())	--	No	--	--
CRW	Rattus norvegicus	72	28	44	No	0	tRNA	CRW_t_E_7068	0	(()()())	(()()())	--	No	--	--
CRW	Rattus norvegicus	75	31	44	No	0	tRNA	CRW_t_E_7069	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7070	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	75	31	44	No	0	tRNA	CRW_t_E_7071	0	(()()())	(()()())	--	No	--	--
CRW	Schizosaccharomyces pombe	71	27	44	No	0	tRNA	CRW_t_E_7072	0	(()()())	(()()())	--	No	--	--
CRW	Xenopus laevis	75	31	44	No	0	tRNA	CRW_t_E_7073	0	(()()())	(()()())	--	No	--	--
CRW	Symplocos sp. Clark et al. 8252	49	27	22	No	0	tRNA	CRW_t_E_7074	0	(()()())	(()()())	--	No	--	--
CRW	Symplocos speciosa	49	27	22	No	0	tRNA	CRW_t_E_7075	0	(()()())	(()()())	--	No	--	--
CRW	Symplocos striata	49	27	22	No	0	tRNA	CRW_t_E_7076	0	(()()())	(()()())	--	No	--	--
CRW	Symplocos sulcinervia	49	27	22	No	0	tRNA	CRW_t_E_7077	0	(()()())	(()()())	--	No	--	--
CRW	Cucumis sativus	74	30	44	No	0	tRNA	CRW_t_E_7078	0	(()()())	(()()())	--	No	--	--
CRW	Morus indica	74	30	44	No	0	tRNA	CRW_t_E_7079	0	(()()())	(()()())	--	No	--	--
CRW	Chara vulgaris	75	31	44	No	0	tRNA	CRW_t_E_7080	0	(()()())	(()()())	--	No	--	--
CRW	Solanum tuberosum	74	30	44	No	0	tRNA	CRW_t_E_7081	0	(()()())	(()()())	--	No	--	--
CRW	Tolypothrix sp. PCC 7601	74	30	44	No	0	tRNA	CRW_t_B_7082	0	(()()())	(()()())	--	No	--	--
CRW	Oltmannsiellopsis viridis	74	30	44	No	0	tRNA	CRW_t_E_7083	0	(()()())	(()()())	--	No	--	--
CRW	Glycine max	74	30	44	No	0	tRNA	CRW_t_E_7084	0	(()()())	(()()())	--	No	--	--
CRW	Stigmatella aurantiaca DW4/3-1	77	33	44	No	0	tRNA	CRW_t_B_7085	0	(()()())	(()()())	--	No	--	--
CRW	Gossypium hirsutum	74	30	44	No	0	tRNA	CRW_t_E_7086	0	(()()())	(()()())	--	No	--	--
CRW	Solanum bulbocastanum	74	30	44	No	0	tRNA	CRW_t_E_7087	0	(()()())	(()()())	--	No	--	--
CRW	Solanum lycopersicum	74	30	44	No	0	tRNA	CRW_t_E_7088	0	(()()())	(()()())	--	No	--	--
CRW	Nuphar advena	74	30	44	No	0	tRNA	CRW_t_E_7089	0	(()()())	(()()())	--	No	--	--
CRW	Ranunculus macranthus	74	30	44	No	0	tRNA	CRW_t_E_7090	0	(()()())	(()()())	--	No	--	--
CRW	Beta vulgaris	72	28	44	No	0	tRNA	CRW_t_E_7091	0	(()()())	(()()())	--	No	--	--
CRW	Helianthus annuus	74	30	44	No	0	tRNA	CRW_t_E_7092	0	(()()())	(()()())	--	No	--	--
CRW	Lactuca sativa	74	30	44	No	0	tRNA	CRW_t_E_7093	0	(()()())	(()()())	--	No	--	--
CRW	Solanum tuberosum	74	30	44	No	0	tRNA	CRW_t_E_7094	0	(()()())	(()()())	--	No	--	--
CRW	Scenedesmus obliquus	74	30	44	No	0	tRNA	CRW_t_E_7095	0	(()()())	(()()())	--	No	--	--
CRW	Helicosporidium sp. ex Simulium jonesii	75	31	44	No	0	tRNA	CRW_t_E_7096	0	(()()())	(()()())	--	No	--	--
CRW	Chlorokybus atmophyticus	73	29	44	No	0	tRNA	CRW_t_E_7097	0	(()()())	(()()())	--	No	--	--
CRW	Vitis vinifera	74	30	44	No	0	tRNA	CRW_t_E_7098	0	(()()())	(()()())	--	No	--	--
CRW	Jasminum nudiflorum	74	30	44	No	0	tRNA	CRW_t_E_7099	0	(()()())	(()()())	--	No	--	--
CRW	Angiopteris evecta	74	30	44	No	0	tRNA	CRW_t_E_7100	0	(()()())	(()()())	--	No	--	--
CRW	Bigelowiella natans	74	30	44	No	0	tRNA	CRW_t_E_7101	0	(()()())	(()()())	--	No	--	--
CRW	Citrus sinensis	74	30	44	No	0	tRNA	CRW_t_E_7102	0	(()()())	(()()())	--	No	--	--
CRW	Drimys granadensis	74	30	44	No	0	tRNA	CRW_t_E_7103	0	(()()())	(()()())	--	No	--	--
CRW	Piper cenocladum	74	30	44	No	0	tRNA	CRW_t_E_7104	0	(()()())	(()()())	--	No	--	--
CRW	Pelargonium x hortorum	74	32	42	No	0	tRNA	CRW_t_E_7105	0	(()()())	(()()())	--	No	--	--
CRW	Daucus carota	74	30	44	No	0	tRNA	CRW_t_E_7106	0	(()()())	(()()())	--	No	--	--
CRW	Liriodendron tulipifera	74	30	44	No	0	tRNA	CRW_t_E_7107	0	(()()())	(()()())	--	No	--	--
CRW	Platanus occidentalis	74	30	44	No	0	tRNA	CRW_t_E_7108	0	(()()())	(()()())	--	No	--	--
CRW	Nandina domestica	74	30	44	No	0	tRNA	CRW_t_E_7109	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli	77	33	44	No	0	tRNA	CRW_t_B_7110	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli W3110	77	33	44	No	0	tRNA	CRW_t_B_7111	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli	77	33	44	No	0	tRNA	CRW_t_B_7112	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli	13	13	0	No	0	tRNA	CRW_t_B_7113	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli	77	33	44	No	0	tRNA	CRW_t_B_7114	0	()()	()()	--	No	--	--
CRW	Escherichia coli	77	33	44	No	0	tRNA	CRW_t_B_7115	0	()()	()()	--	No	--	--
CRW	Escherichia coli	77	33	44	No	0	tRNA	CRW_t_B_7116	0	()()	()()	--	No	--	--
CRW	Coffea arabica	74	30	44	No	0	tRNA	CRW_t_E_7117	0	()()	()()	--	No	--	--
CRW	Phaeodactylum tricornutum	74	30	44	No	0	tRNA	CRW_t_E_7118	0	(()()())	(()()())	--	No	--	--
CRW	Thalassiosira pseudonana	74	30	44	No	0	tRNA	CRW_t_E_7119	0	(()()())	(()()())	--	No	--	--
CRW	Hordeum vulgare subsp. vulgare	74	30	44	No	0	tRNA	CRW_t_E_7120	0	(()()())	(()()())	--	No	--	--
CRW	Sorghum bicolor	74	30	44	No	0	tRNA	CRW_t_E_7121	0	(()()())	(()()())	--	No	--	--
CRW	Agrostis stolonifera	74	30	44	No	0	tRNA	CRW_t_E_7122	0	(()()())	(()()())	--	No	--	--
CRW	Euglena gracilis	74	30	44	No	0	tRNA	CRW_t_E_7123	0	(()()())	(()()())	--	No	--	--
CRW	Euglena gracilis	75	31	44	No	0	tRNA	CRW_t_E_7124	0	(()()())	(()()())	--	No	--	--
CRW	Emericella nidulans	72	28	44	No	0	tRNA	CRW_t_E_7125	0	(()()())	(()()())	--	No	--	--
CRW	Haloferax volcanii	76	32	44	No	0	tRNA	CRW_t_A_7126	0	(()()())	(()()())	--	No	--	--
CRW	Haemophilus influenzae Rd KW20	74	30	44	No	0	tRNA	CRW_t_B_7127	0	(()()())	(()()())	--	No	--	--
CRW	Mycoplasma genitalium G37	74	30	44	No	0	tRNA	CRW_t_B_7128	0	(()()())	(()()())	--	No	--	--
CRW	Methanocaldococcus jannaschii DSM 2661	75	31	44	No	0	tRNA	CRW_t_A_7129	0	(()()())	(()()())	--	No	--	--
CRW	Methanothermus fervidus	72	28	44	No	0	tRNA	CRW_t_A_7130	0	(()()())	(()()())	--	No	--	--
CRW	Marchantia polymorpha	74	30	44	No	0	tRNA	CRW_t_E_7131	0	(()()())	(()()())	--	No	--	--
CRW	Mus musculus	72	28	44	No	0	tRNA	CRW_t_E_7132	0	(()()())	(()()())	--	No	--	--
CRW	Mycoplasma capricolum subsp. capricolum ATCC 27343	77	33	44	No	0	tRNA	CRW_t_B_7133	0	(()()())	(()()())	--	No	--	--
CRW	Mycoplasma pneumoniae	74	30	44	No	0	tRNA	CRW_t_B_7134	0	(()()())	(()()())	--	No	--	--
CRW	Phytophthora parasitica	72	28	44	No	0	tRNA	CRW_t_E_7135	0	(()()())	(()()())	--	No	--	--
CRW	Pinus thunbergii	74	30	44	No	0	tRNA	CRW_t_E_7136	0	(()()())	(()()())	--	No	--	--
CRW	Porphyra purpurea	74	30	44	No	0	tRNA	CRW_t_E_7137	0	(()()())	(()()())	--	No	--	--
CRW	Porphyra umbilicalis	65	37	28	No	0	tRNA	CRW_t_E_7138	0	(()()())	(()()())	--	No	--	--
CRW	Oryctolagus cuniculus	76	32	44	No	0	tRNA	CRW_t_E_7139	0	(()()())	(()()())	--	No	--	--
CRW	Rattus norvegicus	72	28	44	No	0	tRNA	CRW_t_E_7140	0	(()()())	(()()())	--	No	--	--
CRW	Rattus norvegicus	72	28	44	No	0	tRNA	CRW_t_E_7141	0	(()()())	(()()())	--	No	--	--
CRW	Rattus norvegicus	72	28	44	No	0	tRNA	CRW_t_E_7142	0	(()()())	(()()())	--	No	--	--
CRW	Rattus norvegicus	72	28	44	No	0	tRNA	CRW_t_E_7143	0	(()()())	(()()())	--	No	--	--
CRW	Rattus norvegicus	75	31	44	No	0	tRNA	CRW_t_E_7144	0	(()()())	(()()())	--	No	--	--
CRW	Staphylococcus hominis	23	17	6	No	0	tRNA	CRW_t_B_7145	0	(()()())	(()()())	--	No	--	--
CRW	Staphylococcus warneri	23	17	6	No	0	tRNA	CRW_t_B_7146	0	(()()())	(()()())	--	No	--	--
CRW	Staphylococcus aureus	23	17	6	No	0	tRNA	CRW_t_B_7147	0	(()()())	(()()())	--	No	--	--
CRW	null	76	32	44	No	0	tRNA	CRW_t_NA_7148	0	(()()())	(()()())	--	No	--	--
CRW	Sindbis virus	28	20	8	No	0	tRNA	CRW_t_NA_7149	0	(()()())	(()()())	--	No	--	--
CRW	Glycine max	75	31	44	No	0	tRNA	CRW_t_E_7150	0	(()()())	(()()())	--	No	--	--
CRW	Salmonella typhimurium LT2	80	36	44	No	0	tRNA	CRW_t_B_7151	0	(()()())	(()()())	--	No	--	--
CRW	synthetic construct	77	33	44	No	0	tRNA	CRW_t_NA_7152	0	(()()())	(()()())	--	No	--	--
CRW	Arabidopsis thaliana	72	28	44	No	0	tRNA	CRW_t_E_7153	0	--	--	--	No	--	--
CRW	Thermococcus celer	78	34	44	No	0	tRNA	CRW_t_A_7154	0	--	--	--	No	--	--
CRW	Mycoplasma pneumoniae M129	74	30	44	No	0	tRNA	CRW_t_B_7155	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli K12	77	33	44	No	0	tRNA	CRW_t_B_7156	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli K12	77	33	44	No	0	tRNA	CRW_t_B_7157	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli K12	77	33	44	No	0	tRNA	CRW_t_B_7158	0	(()()())	(()()())	--	No	--	--
CRW	Caenorhabditis elegans	72	28	44	No	0	tRNA	CRW_t_E_7159	0	(()()())	(()()())	--	No	--	--
CRW	Caenorhabditis elegans	72	28	44	No	0	tRNA	CRW_t_E_7160	0	(()()())	(()()())	--	No	--	--
CRW	Caenorhabditis elegans	72	28	44	No	0	tRNA	CRW_t_E_7161	0	(()()())	(()()())	--	No	--	--
CRW	Caenorhabditis elegans	72	28	44	No	0	tRNA	CRW_t_E_7162	0	(()()())	(()()())	--	No	--	--
CRW	Caenorhabditis elegans	72	28	44	No	0	tRNA	CRW_t_E_7163	0	(()()())	(()()())	--	No	--	--
CRW	Caenorhabditis elegans	72	28	44	No	0	tRNA	CRW_t_E_7164	0	(()()())	(()()())	--	No	--	--
CRW	Caenorhabditis elegans	72	28	44	No	0	tRNA	CRW_t_E_7165	0	(()()())	(()()())	--	No	--	--
CRW	Caenorhabditis elegans	72	28	44	No	0	tRNA	CRW_t_E_7166	0	(()()())	(()()())	--	No	--	--
CRW	Caenorhabditis elegans	72	28	44	No	0	tRNA	CRW_t_E_7167	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli	77	33	44	No	0	tRNA	CRW_t_B_7168	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli	77	33	44	No	0	tRNA	CRW_t_B_7169	0	(()()())	(()()())	--	No	--	--
CRW	Rattus norvegicus	72	28	44	No	0	tRNA	CRW_t_E_7170	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7171	0	(()()())	(()()())	--	No	--	--
CRW	Triticum aestivum	74	30	44	No	0	tRNA	CRW_t_E_7172	0	(()()())	(()()())	--	No	--	--
CRW	Triticum aestivum	74	30	44	No	0	tRNA	CRW_t_E_7173	0	(()()())	(()()())	--	No	--	--
CRW	Spinacia oleracea	74	30	44	No	0	tRNA	CRW_t_E_7174	0	(()()())	(()()())	--	No	--	--
CRW	Rattus norvegicus	72	28	44	No	0	tRNA	CRW_t_E_7175	0	(()()())	(()()())	--	No	--	--
CRW	Mus musculus	72	28	44	No	0	tRNA	CRW_t_E_7176	0	(()()())	(()()())	--	No	--	--
CRW	Mus musculus	72	28	44	No	0	tRNA	CRW_t_E_7177	0	(()()())	(()()())	--	No	--	--
CRW	Schizosaccharomyces pombe	17	17	0	No	0	tRNA	CRW_t_E_7178	0	(()()())	(()()())	--	No	--	--
CRW	Rattus norvegicus	72	28	44	No	0	tRNA	CRW_t_E_7179	0	()()()	()()()	--	No	--	--
CRW	Bacillus subtilis	77	33	44	No	0	tRNA	CRW_t_B_7180	0	(()()())	(()()())	--	No	--	--
CRW	Methanococcus vannielii	76	32	44	No	0	tRNA	CRW_t_A_7181	0	(()()())	(()()())	--	No	--	--
CRW	Methanococcus vannielii	75	31	44	No	0	tRNA	CRW_t_A_7182	0	(()()())	(()()())	--	No	--	--
CRW	Pisum sativum	74	30	44	No	0	tRNA	CRW_t_E_7183	0	(()()())	(()()())	--	No	--	--
CRW	Nicotiana tabacum	74	30	44	No	0	tRNA	CRW_t_E_7184	0	(()()())	(()()())	--	No	--	--
CRW	Mycoplasma mycoides	78	34	44	No	0	tRNA	CRW_t_B_7185	0	(()()())	(()()())	--	No	--	--
CRW	Spiroplasma melliferum	77	33	44	No	0	tRNA	CRW_t_B_7186	0	()	()	--	No	--	--
CRW	Xenopus laevis	75	31	44	No	0	tRNA	CRW_t_E_7187	0	()	()	--	No	--	--
CRW	Marchantia polymorpha	74	30	44	No	0	tRNA	CRW_t_E_7188	0	()	()	--	No	--	--
CRW	Drosophila melanogaster (fruit fly)	72	28	44	No	0	tRNA	CRW_t_E_7189	0	(()()())	(()()())	--	No	--	--
CRW	Mus musculus	18	18	0	No	0	tRNA	CRW_t_E_7190	0	()	()	--	No	--	--
CRW	Mus musculus	18	18	0	No	0	tRNA	CRW_t_E_7191	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	44	24	20	No	0	tRNA	CRW_t_E_7192	0	(()()())	(()()())	--	No	--	--
CRW	Thermococcus celer	78	34	44	No	0	tRNA	CRW_t_A_7193	0	(()()())	(()()())	--	No	--	--
CRW	Escherichia coli	77	33	44	No	0	tRNA	CRW_t_B_7194	0	(()()())	(()()())	--	No	--	--
CRW	Lactobacillus delbrueckii	73	29	44	No	0	tRNA	CRW_t_B_7195	0	(()()())	(()()())	--	No	--	--
CRW	Lactobacillus delbrueckii	73	29	44	No	0	tRNA	CRW_t_B_7196	0	(()()())	(()()())	--	No	--	--
CRW	Oryza sativa Japonica Group (Japanice rice)	74	30	44	No	0	tRNA	CRW_t_E_7197	0	(()()())	(()()())	--	No	--	--
CRW	Mycoplasma capricolum subsp. capricolum ATCC 27343	77	33	44	No	0	tRNA	CRW_t_B_7198	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7199	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7200	0	(()()())	(()()())	--	No	--	--
CRW	Solanum lycopersicum	74	30	44	No	0	tRNA	CRW_t_E_7201	0	(()()())	(()()())	--	No	--	--
CRW	Streptomyces lividans	75	31	44	No	0	tRNA	CRW_t_B_7202	0	(()()())	(()()())	--	No	--	--
CRW	Bacillus sp.	75	33	42	No	0	tRNA	CRW_t_B_7203	0	(()()())	(()()())	--	No	--	--
CRW	Acholeplasma laidlawii	76	32	44	No	0	tRNA	CRW_t_B_7204	0	(()()())	(()()())	--	No	--	--
CRW	Hordeum vulgare subsp. vulgare	77	33	44	No	0	tRNA	CRW_t_E_7205	0	(()()())	(()()())	--	No	--	--
CRW	Conopholis americana	37	27	10	No	0	tRNA	CRW_t_E_7206	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas aeruginosa	77	33	44	No	0	tRNA	CRW_t_B_7207	0	(()()())	(()()())	--	No	--	--
CRW	Pseudomonas aeruginosa	77	33	44	No	0	tRNA	CRW_t_B_7208	0	(()()())	(()()())	--	No	--	--
CRW	Staphylococcus warneri	76	32	44	No	0	tRNA	CRW_t_B_7209	0	(()()())	(()()())	--	No	--	--
CRW	Staphylococcus hominis	73	29	44	No	0	tRNA	CRW_t_B_7210	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	75	31	44	No	0	tRNA	CRW_t_E_7211	0	(()()())	(()()())	--	No	--	--
CRW	Euglena gracilis	73	29	44	No	0	tRNA	CRW_t_E_7212	0	(()()())	(()()())	--	No	--	--
CRW	Zea mays	74	30	44	No	0	tRNA	CRW_t_E_7213	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7214	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7215	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7216	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7217	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	30	42	No	0	tRNA	CRW_t_E_7218	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7219	0	--	--	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7220	0	--	--	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7221	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	75	31	44	No	0	tRNA	CRW_t_E_7222	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	75	31	44	No	0	tRNA	CRW_t_E_7223	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	75	31	44	No	0	tRNA	CRW_t_E_7224	0	(()()())	(()()())	--	No	--	--
CRW	Schizosaccharomyces pombe	71	27	44	No	0	tRNA	CRW_t_E_7225	0	(()()())	(()()())	--	No	--	--
CRW	Nicotiana tabacum	74	30	44	No	0	tRNA	CRW_t_E_7226	0	(()()())	(()()())	--	No	--	--
CRW	Gallus gallus	75	31	44	No	0	tRNA	CRW_t_E_7227	0	(()()())	(()()())	--	No	--	--
CRW	Gallus gallus	69	29	40	No	0	tRNA	CRW_t_E_7228	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7229	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7230	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7231	0	(()()())	(()()())	--	No	--	--
CRW	Saccharomyces cerevisiae	72	28	44	No	0	tRNA	CRW_t_E_7232	0	--	--	--	No	--	--
